DDX5,RFP,31105.624773352254,14.924887863406356,94,No
RPL23,RFP,30983.93031028179,14.919232541091478,95,No
CCND1,RFP,30675.543089948897,14.904801265613349,96,No
RPS27,RFP,30423.19760801771,14.892884173992176,97,No
LDHB,RFP,30247.924523021255,14.884548534066619,98,No
KRT7,RFP,30171.501947244236,14.880898895653115,99,No
COL4A2,RFP,29848.307208838665,14.86536149359684,100,No
APP,RFP,29801.309852112186,14.863088122170334,101,No
MT-ATP8,RFP,29772.38684640721,14.861687266340022,102,No
RPS17,RFP,29749.350641373854,14.860570557660989,103,No
NPM1,RFP,29478.52644523797,14.847376789217146,104,No
RPL12,RFP,29321.566369476805,14.839674554409843,105,No
TPM4,RFP,29314.489544718595,14.839326314751691,106,No
RPS24,RFP,29245.715885894875,14.835937683806327,107,No
MYL9,RFP,29188.02904086518,14.833089173843803,108,No
RPS7,RFP,29170.518056082175,14.832223387667744,109,No
TUBA1B,RFP,29040.834853641027,14.825795307466283,110,No
CALD1,RFP,29012.7699950251,14.824400423010506,111,No
MT-ND3,RFP,28612.79640698669,14.804372882640148,112,No
IVNS1ABP,RFP,28487.71475449895,14.798052274830555,113,Yes
CRIM1,RFP,28437.614095471537,14.795512808043206,114,No
TIMP2,RFP,28393.299817714942,14.793262905751822,115,No
EGR1,RFP,27876.273452954865,14.766750091750042,116,Yes
PPIA,RFP,27849.42208607999,14.765359769513422,117,No
RPS4X,RFP,27693.484629649483,14.75725897683014,118,No
ABLIM1,RFP,27613.94488679884,14.753109383450772,119,No
NCL,RFP,27547.588274757134,14.749638399385836,120,No
RPL8,RFP,27495.899150590845,14.74692884486774,121,No
UBA1,RFP,27182.132839237776,14.73037104080077,122,No
AHNAK,RFP,27139.924289166338,14.728129075700593,123,No
YWHAZ,RFP,27098.851313662788,14.7259440783904,124,No
RPL19,RFP,27029.522278618788,14.722248393369593,125,No
KRT8,RFP,26936.82878659762,14.71729239504356,126,No
FSTL1,RFP,26851.640162159394,14.712722593702184,127,No
COL11A1,RFP,26629.004490656513,14.700710874818265,128,No
PLK2,RFP,25909.73383080114,14.66120657442077,129,No
RPL11,RFP,25816.712534115944,14.656017681020005,130,No
GNAS,RFP,25720.675465617427,14.650640910166343,131,No
RPL21,RFP,25459.882481917484,14.635938139592092,132,No
BSG,RFP,25392.768777573227,14.632130091742036,133,No
TMEM98,RFP,25365.848740132536,14.630599813335852,134,No
RPS14,RFP,25333.060036299885,14.628733733447609,135,No
CRYAB,RFP,25308.31087918414,14.627323602227454,136,No
RPS20,RFP,25307.98457608429,14.627305001266645,137,No
CSDE1,RFP,25248.284848030038,14.623897766412469,138,No
FBN2,RFP,25129.576219084873,14.617098721608455,139,No
HNRNPK,RFP,25109.32951502826,14.61593588493073,140,Yes
RPSA,RFP,24877.448968071563,14.602550932951837,141,No
RPS8,RFP,24279.070233744806,14.567425554238223,142,No
RPL31,RFP,24041.24849062877,14.553224198413394,143,No
TRPM3,RFP,24039.21445233513,14.553102132327448,144,No
ITGB1,RFP,23674.51911098805,14.531047500776843,145,No
PDIA3,RFP,23567.18036236804,14.524491540744036,146,No
RPS27A,RFP,23420.730740298837,14.515498469007653,147,No
DDX17,RFP,23274.37337058102,14.506454705343183,148,No
RPL29,RFP,23142.99184243974,14.498287762458121,149,No
NAP1L1,RFP,23078.91577467879,14.49428782869593,150,No
CYR61,RFP,23018.746906910095,14.490521677815726,151,No
SET,RFP,22905.73145996255,14.483421013429648,152,No
SRRM2,RFP,22842.904136531713,14.479458459191829,153,No
MT-ND6,RFP,22832.087605404624,14.478775155024131,154,No
RPL39,RFP,22718.34143039056,14.471569893199579,155,No
MYH10,RFP,22689.331669186897,14.469726493550878,156,No
ANXA5,RFP,22638.38083568635,14.466483155569902,157,No
GTF2I,RFP,22628.232241250676,14.465836262590091,158,Yes
HNRNPU,RFP,22517.738633148536,14.45877433012235,159,No
B2M,RFP,22442.25255044839,14.453929867450961,160,No
RPL32,RFP,22434.174842920336,14.453410500407049,161,No
HSPD1,RFP,22313.60149828501,14.44563576827167,162,No
RPS19,RFP,22067.16240306256,14.429613506211533,163,No
RPS10,RFP,22027.976458403235,14.427049351323973,164,No
RPL27A,RFP,21879.344708086403,14.41728190924522,165,No
UBB,RFP,21845.74042336861,14.415064383798935,166,No
HNRNPC,RFP,21806.813734530533,14.412491367996573,167,No
RPS25,RFP,21397.671731649618,14.385166205898267,168,No
MORF4L2,RFP,21203.564197691932,14.372019173495286,169,No
GSTP1,RFP,21130.888648676148,14.367065819897544,170,No
FAM84B,RFP,21101.19726289663,14.365037238019369,171,No
SPTAN1,RFP,21017.59493389924,14.35930996914192,172,No
MTRNR2L8,RFP,20883.004646004607,14.350041681305472,173,No
DCBLD2,RFP,20819.423294044256,14.345642485538086,174,No
HNRNPH1,RFP,20640.6919794856,14.333203717492681,175,No
GJA1,RFP,20502.28731568378,14.323497250983207,176,No
PLS3,RFP,20502.26549847063,14.323495715759284,177,No
RPL22,RFP,20482.127355680823,14.322077946747694,178,No
GOLGA8A,RFP,20273.13964755786,14.307281912024894,179,No
RPL13,RFP,20270.568586653895,14.307098936318798,180,No
EIF4B,RFP,20180.881225417867,14.300701552595427,181,No
COL5A1,RFP,20151.275164498562,14.298583514346873,182,No
TUBA1A,RFP,19961.01066871814,14.284897148813501,183,No
PODXL,RFP,19802.08212374081,14.273364512463745,184,No
EIF4A1,RFP,19776.9131544076,14.271529642635405,185,No
LGALS3BP,RFP,19660.158898613485,14.262987361518649,186,No
RPL30,RFP,19614.646976908884,14.259643749670241,187,No
NACA,RFP,19504.211246090752,14.251498036237374,188,No
SEPT2,RFP,19481.792528452384,14.249838806093546,189,No
RPL10A,RFP,19379.217679331356,14.242222711245168,190,No
RPL27,RFP,19363.90198135529,14.24108207606337,191,No
ANKRD1,RFP,19344.946112302423,14.23966908953387,192,No
HNRNPA3,RFP,19254.897593240923,14.232937829762179,193,No
RPL14,RFP,18710.629126152475,14.191570448118574,194,No
HSPG2,RFP,18703.988995242595,14.191058365701801,195,No
CALU,RFP,18703.44197688825,14.191016171910533,196,No
YWHAE,RFP,18698.002027666786,14.190596498925775,197,No
CTSD,RFP,18683.96329966155,14.18951289596117,198,No
RPL24,RFP,18626.30682698127,14.18505402856936,199,No
FN1,RFP,18537.919862495222,14.178191747977438,200,No
ATP1A1,RFP,18491.174390857905,14.17454923404076,201,No
RPL36A,RFP,18480.858530729714,14.173744158449315,202,No
RPS15A,RFP,18341.67440984284,14.162837727997712,203,No
RPS9,RFP,18311.918113257554,14.160495296165266,204,No
EIF3C,RFP,18293.32277789467,14.159029527889125,205,No
COL4A1,RFP,18272.276586107568,14.157368773496913,206,No
MXRA5,RFP,18226.856503945754,14.153778147880981,207,No
HDLBP,RFP,18141.423117305545,14.147000013130757,208,No
WSB1,RFP,18109.01539824925,14.144420487478685,209,No
ALDH1A1,RFP,18083.850775895873,14.142414297554367,210,No
LAMB1,RFP,18062.010110961743,14.14067083802391,211,No
SLC7A6,RFP,17956.60871857313,14.132227288265813,212,No
YBX1,RFP,17835.092980126108,14.122431116611095,213,Yes
SCD,RFP,17793.995097563173,14.119102839584635,214,No
MAGED1,RFP,17744.292453789305,14.115067428236244,215,No
FBN1,RFP,17606.83729155889,14.10384816131549,216,No
RPS12,RFP,17396.466132275214,14.086506650495124,217,No
SLC3A2,RFP,17352.42738515863,14.082849871262388,218,No
APC,RFP,17258.35183315639,14.075007073749523,219,No
ADAM9,RFP,17240.791323166035,14.07353837275879,220,No
NONO,RFP,17153.776174206138,14.066238580910753,221,No
FAT1,RFP,17022.922320255857,14.055191104883495,222,No
PFN1,RFP,16972.866589857833,14.050942625379662,223,No
CNN3,RFP,16892.583292772106,14.044102348226888,224,No
VCP,RFP,16815.474201242432,14.037501843405586,225,No
HMGB1,RFP,16689.92224214312,14.026689612791852,226,Yes
SF3B1,RFP,16609.016324400403,14.019679011192109,227,No
CFL1,RFP,16578.392311444575,14.01701648790515,228,No
H3F3A,RFP,16559.833356218893,14.015400534429787,229,No
ABR,RFP,16547.89196933617,14.014359823827371,230,No
TXNDC5,RFP,16511.312081419033,14.011167148991593,231,No
COL9A2,RFP,16491.274024592734,14.009415237267346,232,No
TAGLN,RFP,16393.658457572135,14.000850226032057,233,No
FLNC,RFP,16328.731557134279,13.995125103865593,234,No
MAP1B,RFP,16299.051527102303,13.992500393272133,235,No
S100A6,RFP,16292.808560433128,13.991947697160894,236,No
RPL35A,RFP,16270.111160997441,13.98993648740512,237,No
LAPTM4B,RFP,16058.878569753402,13.971083529045744,238,No
AP2M1,RFP,15983.824602232558,13.964325036531303,239,No
MYL12A,RFP,15974.604060448413,13.963492553156366,240,No
PCDH7,RFP,15946.456057481766,13.960948214424109,241,No
BCAT1,RFP,15931.4764532445,13.959592354703222,242,No
RPL28,RFP,15870.881865114487,13.954094673260045,243,No
ATP5B,RFP,15824.921958185332,13.949910764459519,244,No
CLTC,RFP,15788.599198083522,13.946595557104384,245,No
RPL18,RFP,15763.79169598578,13.94432697037522,246,No
PTTG1IP,RFP,15696.440734207845,13.938149835656619,247,No
TRPM1,RFP,15577.663635607769,13.927191251326535,248,No
LAMA5,RFP,15447.782288404913,13.91511211663243,249,No
GANAB,RFP,15398.591467299218,13.910510770984017,250,No
CLSTN2,RFP,15284.236324834212,13.899756849478061,251,No
EIF3A,RFP,15272.286113171482,13.898628415310375,252,No
CTNNA1,RFP,15267.54242441505,13.89818023359966,253,No
RPL18A,RFP,15157.975419175078,13.887789451807153,254,No
KRT18,RFP,15101.942522812831,13.882446511072263,255,No
P4HB,RFP,15055.650821154411,13.878017453348184,256,No
ACTN4,RFP,15054.920394412538,13.877947459123837,257,No
PCBP2,RFP,15049.141172563985,13.877393536870855,258,No
TYR,RFP,15042.789196020993,13.876784472242413,259,No
EIF4A2,RFP,15041.214467202726,13.876633438258748,260,No
XRCC5,RFP,15001.94290609706,13.872861736235489,261,No
MMP14,RFP,14827.39839734325,13.85597786550726,262,No
AFDN,RFP,14806.94566065832,13.853986455377493,263,No
CAPN2,RFP,14609.304060591314,13.83459983405995,264,No
IGFBP7,RFP,14580.046372480101,13.83170768777676,265,No
MYL12B,RFP,14562.01017529355,13.829921901964614,266,No
NELL2,RFP,14535.138288103617,13.827257176968715,267,No
SLC25A3,RFP,14518.858303283667,13.825640390393433,268,No
SERPINF1,RFP,14407.23951666041,13.814506315538528,269,No
UPK3B,RFP,14308.004356302883,13.804534842247085,270,No
FSTL3,RFP,14287.085267952036,13.802423999385308,271,No
AGRN,RFP,14259.807580437842,13.79966689396652,272,No
CALM2,RFP,14199.097858101024,13.793511650336523,273,No
NUCKS1,RFP,14183.424163698819,13.791918249759386,274,Yes
UNC13D,RFP,14113.653489811832,13.784803874880811,275,No
SPTBN1,RFP,14050.638306255327,13.778348051657677,276,No
BTF3,RFP,13977.176827930989,13.770785367755305,277,No
SRSF5,RFP,13938.11512034185,13.766747855361533,278,No
TKT,RFP,13911.766989587102,13.764018053578699,279,No
CHD4,RFP,13895.384248425655,13.762318109419578,280,No
MACF1,RFP,13887.863670075258,13.76153707032814,281,No
ZNF106,RFP,13825.887704910185,13.755084492657309,282,No
TMEM164,RFP,13704.960406692842,13.742410539807235,283,No
TAGLN2,RFP,13643.519813198664,13.73592826452488,284,No
ATP5A1,RFP,13638.61161953748,13.735409168225637,285,No
MORF4L1,RFP,13521.820485023809,13.723001778795833,286,No
ASPH,RFP,13519.90976329497,13.722797902139865,287,No
EIF2S3,RFP,13512.247688675267,13.721980058623494,288,No
SRP14,RFP,13496.94658586613,13.720345442849322,289,No
COTL1,RFP,13492.402329781564,13.719859623365481,290,No
DYNC1H1,RFP,13462.47490942822,13.716656035510969,291,No
SRSF6,RFP,13441.716729118982,13.714429785405779,292,No
EIF1,RFP,13432.081624505654,13.713395281979297,293,No
FUS,RFP,13418.533170109371,13.711939353332774,294,No
TMBIM6,RFP,13398.859294412841,13.709822562296358,295,No
CNN2,RFP,13388.47837184428,13.708704384264198,296,No
GRN,RFP,13274.429084394316,13.69636219351108,297,No
ILF3,RFP,13143.416600523535,13.682052729176268,298,No
HNRNPDL,RFP,13071.443723144488,13.674130873184145,299,No
NFE2L1,RFP,13071.374619979237,13.674123246248708,300,Yes
MCL1,RFP,13057.403521114486,13.672580423476054,301,No
DDX3X,RFP,13045.186028039785,13.671229897090544,302,No
CD63,RFP,13021.617492951707,13.668621044959455,303,No
PXDN,RFP,12973.057236742423,13.663230885394817,304,No
ENC1,RFP,12941.592289570648,13.659727512099524,305,No
EIF4H,RFP,12904.629487757134,13.655601099528486,306,No
GPI,RFP,12887.677961072417,13.653704728910748,307,No
STMN1,RFP,12875.587958327567,13.65235069341391,308,No
GNB1,RFP,12731.757777932946,13.636143994581328,309,No
MATR3,RFP,12616.302324082291,13.623001516463653,310,No
EIF4G1,RFP,12559.7525426495,13.616520419494808,311,No
MEST,RFP,12523.028310670206,13.612295855597761,312,No
KTN1,RFP,12523.026760925073,13.61229567706189,313,No
CD151,RFP,12491.312334909586,13.608637433725724,314,No
PRDX1,RFP,12470.871117132641,13.60627462358413,315,No
SON,RFP,12341.599395850106,13.59124175061213,316,No
VCL,RFP,12331.244916182492,13.590030835716748,317,No
PLXNB2,RFP,12322.497599339338,13.589007079493747,318,No
H3F3B,RFP,12305.77768593039,13.587048213955203,319,No
TTC3,RFP,12204.514668976457,13.575127304854291,320,No
SLC4A2,RFP,12188.390187520528,13.573219970491406,321,No
SFPQ,RFP,12179.914439256449,13.57221637827038,322,No
SSBP3,RFP,12148.781592898902,13.568524012061626,323,Yes
CTTN,RFP,12104.5087932382,13.563256914818721,324,No
ANXA1,RFP,12030.728640455589,13.55443640145979,325,No
RPLP2,RFP,12009.881839075728,13.551934336503232,326,No
SLC25A6,RFP,11993.85803741252,13.550008181433348,327,No
SQSTM1,RFP,11990.152577064335,13.549562396998292,328,No
AMOTL2,RFP,11970.99003178568,13.547254851369985,329,No
ATP13A3,RFP,11969.496189720094,13.54707480836478,330,No
LIMK2,RFP,11968.917827551979,13.547005096124751,331,No
RHOA,RFP,11961.835616958471,13.54615117646662,332,No
SESN3,RFP,11961.206810634925,13.546075335296534,333,No
CDH2,RFP,11928.97115587055,13.542181999084642,334,No
AHNAK2,RFP,11851.93376869694,13.532834848875604,335,No
HLA-C,RFP,11850.376520486447,13.532645277964876,336,No
FOS,RFP,11812.030947208215,13.5279694209617,337,Yes
SFRP1,RFP,11780.611944536713,13.524126861537702,338,No
HUWE1,RFP,11752.764582965909,13.520712538978028,339,No
SYNPO,RFP,11725.403782201642,13.517349984554455,340,No
CGNL1,RFP,11703.465004486196,13.514648106341522,341,No
EMP1,RFP,11696.26031095831,13.51375970480585,342,No
GLUL,RFP,11617.62995559447,13.504028162572656,343,No
RBBP4,RFP,11536.992148497407,13.493979522244333,344,No
SERBP1,RFP,11533.884059758497,13.493590804954454,345,No
UBA52,RFP,11509.47182943192,13.49053400914966,346,No
KRT19,RFP,11496.252113218565,13.48887598515792,347,No
TOP2B,RFP,11453.372566285472,13.483484857192494,348,No
CBX3,RFP,11439.22619442301,13.481701843971178,349,No
MAP4,RFP,11405.21821723599,13.477406429699055,350,No
CAPNS1,RFP,11379.026487457953,13.474089515243687,351,No
CDC42,RFP,11338.884256561936,13.46899106597436,352,No
PPIB,RFP,11320.004911473941,13.46658696366956,353,No
XRCC6,RFP,11285.387440153672,13.462168328286856,354,No
ABHD2,RFP,11273.442112715215,13.460640459455933,355,No
TCEAL9,RFP,11259.19211142251,13.458815691988985,356,No
PFKP,RFP,11256.50399271594,13.458471209142193,357,No
KPNB1,RFP,11216.62442460962,13.453350950452506,358,No
RPL36,RFP,11207.363365241801,13.45215929040451,359,No
CTSV,RFP,11200.735134723907,13.451305802940864,360,No
MIF,RFP,11179.673063866063,13.448590378460807,361,No
FADS2,RFP,11164.719291404303,13.446659358252159,362,No
PRKCSH,RFP,11135.78589965784,13.442915758378254,363,No
RPL35,RFP,11109.475622376978,13.439503101330445,364,No
STC2,RFP,11100.221245123754,13.438300811625899,365,No
EEF1B2,RFP,10979.25964926505,13.422493153715424,366,No
GNS,RFP,10970.978396943075,13.421404571240924,367,No
PRPF8,RFP,10959.955943697303,13.41995437858355,368,No
LAMC1,RFP,10942.800902402467,13.417694434939271,369,No
THBS1,RFP,10939.544100409596,13.417264995396264,370,No
ALCAM,RFP,10934.354276724613,13.416580404757246,371,No
PAICS,RFP,10930.111077106963,13.416020442002734,372,No
SERF2,RFP,10929.217920275263,13.415902546990248,373,No
LAMB2,RFP,10920.444934941946,13.414744017158627,374,No
ST13,RFP,10887.9241837369,13.410441305570158,375,No
SLC38A1,RFP,10884.26955027778,13.409956970212713,376,No
HMGN2,RFP,10870.353618451662,13.408111252323922,377,No
ISYNA1,RFP,10862.479052532204,13.407065774463735,378,No
RPS28,RFP,10859.05911125802,13.406611485055686,379,No
RAN,RFP,10856.367032986203,13.406253781000833,380,No
USP22,RFP,10836.498183083751,13.403611004313424,381,No
TSPAN3,RFP,10836.34655097146,13.403590816940781,382,No
RPN2,RFP,10833.023066277148,13.403148277539843,383,No
CIRBP,RFP,10829.382542872756,13.402663366934256,384,No
WDR1,RFP,10797.493355251592,13.398408808264005,385,No
ACTN1,RFP,10787.316003272439,13.397048331451455,386,No
RPL38,RFP,10733.202013269252,13.389792915991396,387,No
P4HA1,RFP,10704.476856738997,13.385926670403133,388,No
RPS5,RFP,10664.359994941227,13.380509766715974,389,No
TOMM20,RFP,10652.036066096449,13.378841597954363,390,No
PAM,RFP,10626.345731363639,13.375357936754988,391,No
PALLD,RFP,10623.449745502958,13.37496470713825,392,No
DHCR24,RFP,10616.881574405621,13.374072454750173,393,No
BEX3,RFP,10565.822093892426,13.36711740282229,394,No
EZR,RFP,10509.562369891404,13.359414974640917,395,No
SEPT8,RFP,10479.464902693966,13.35527743211768,396,No
TMED10,RFP,10435.34792010599,13.349191081076802,397,No
AP2B1,RFP,10432.157545009852,13.348749941777873,398,No
CD24,RFP,10412.77315947994,13.346066722022192,399,No
HNRNPD,RFP,10372.249442635051,13.340441186700314,400,No
RPL34,RFP,10364.341345670617,13.339340815579234,401,No
DAAM2,RFP,10350.802419901127,13.337454992910674,402,No
CLU,RFP,10303.067192141327,13.330786266877203,403,No
REC8,RFP,10302.9620697881,13.330771546962389,404,No
PDXK,RFP,10284.716417876376,13.3282143943006,405,No
MLEC,RFP,10279.198645692013,13.32744017764647,406,No
MFGE8,RFP,10266.777770559824,13.325695842232403,407,No
MAT2A,RFP,10249.428288903198,13.323255818278467,408,No
COL8A1,RFP,10240.706395917356,13.322027614295294,409,No
PRRC2A,RFP,10214.661086434915,13.318353717048783,410,No
ID3,RFP,10187.817555650045,13.314557408593421,411,Yes
PNISR,RFP,10185.959444201351,13.314294257761851,412,No
SKP1,RFP,10172.997030139944,13.312457148572598,413,No
CCT6A,RFP,10166.27490756297,13.311503528080294,414,No
BHLHE40,RFP,10166.16334133054,13.311487695640693,415,Yes
FLNB,RFP,10149.6238238293,13.309138637250241,416,No
PGRMC2,RFP,10125.44439491175,13.305697607276686,417,No
GDI2,RFP,10124.377022379387,13.305545517731904,418,No
CAPRIN1,RFP,10108.912556842979,13.303340190516439,419,No
EWSR1,RFP,10102.334569191375,13.302401106407487,420,No
TUBA1C,RFP,10070.625814691528,13.29786571847492,421,No
DIO2,RFP,10062.539761598478,13.296706863521807,422,No
ENTPD4,RFP,10060.874166234295,13.296468042595484,423,No
LOX,RFP,10052.70294191179,13.295295840814246,424,No
GABARAP,RFP,10035.985772020196,13.292894710107214,425,No
EIF3L,RFP,10021.123942504151,13.290756705980941,426,No
ACTR2,RFP,10005.412074242591,13.288492965606084,427,No
FKBP10,RFP,9998.887090308182,13.287551811685073,428,No
OTX2,RFP,9947.57830355869,13.280129634973278,429,Yes
SRP9,RFP,9939.164563036573,13.278908875743646,430,No
POU5F1,RFP,9933.71465714138,13.278117591066847,431,Yes
BNIP3,RFP,9931.450100103571,13.2777886670169,432,No
TAF15,RFP,9914.373313722519,13.275305867427992,433,No
SCARB2,RFP,9879.666292112022,13.270246597034202,434,No
HES1,RFP,9850.467193779832,13.265976435846856,435,Yes
PRRC2B,RFP,9826.613011524685,13.262478525898462,436,No
COX7C,RFP,9821.315984831874,13.261700632785377,437,No
TXNRD1,RFP,9818.9999841372,13.261360385435216,438,No
YWHAQ,RFP,9816.650304922412,13.261015108297242,439,No
DHX9,RFP,9812.028675207583,13.26033573477441,440,No
CDK16,RFP,9802.70227255822,13.258963790810316,441,No
CCT7,RFP,9798.15294411666,13.258294096184514,442,No
DDB1,RFP,9775.466009791917,13.254949763960909,443,No
CBX5,RFP,9760.234813284134,13.25270014145491,444,No
CDV3,RFP,9755.49074172225,13.251998732877354,445,No
ENO2,RFP,9746.980407603336,13.250739629093534,446,No
CTNNB1,RFP,9715.154109214338,13.246021165787774,447,Yes
TCEAL4,RFP,9704.960299207482,13.244506595874737,448,No
EIF3E,RFP,9687.552541294233,13.241916514541133,449,No
PLOD1,RFP,9686.347151978098,13.241736993719975,450,No
HMGB3,RFP,9683.032304033264,13.24124319217627,451,No
SMARCC1,RFP,9652.263419975081,13.236651573351464,452,No
RTN4,RFP,9645.210516407868,13.235597011548517,453,No
TTYH3,RFP,9641.822325475707,13.235090129401764,454,No
ACTR3,RFP,9629.831228793752,13.233294798461253,455,No
DDOST,RFP,9618.215097345374,13.231553475005828,456,No
RPS16,RFP,9615.1645213891,13.231095827839482,457,No
VCAN,RFP,9594.364955986483,13.227971603311106,458,No
YWHAG,RFP,9576.023618792753,13.225210995284474,459,No
CAP1,RFP,9575.542537740426,13.22513851523319,460,No
NOTCH2,RFP,9568.623570335878,13.22409569515517,461,No
TPM2,RFP,9529.818240703316,13.218232982980243,462,No
WDR6,RFP,9525.054657910407,13.217511655952565,463,No
ZNF664,RFP,9518.36911785062,13.21649868727637,464,No
SRSF3,RFP,9513.694588089831,13.21578999681125,465,No
IPO5,RFP,9505.280838836745,13.214513537397208,466,No
NCOR2,RFP,9488.603893161986,13.211980116420479,467,No
DSP,RFP,9451.823682041166,13.206377001635992,468,No
RBMX,RFP,9419.04215072426,13.201364640183636,469,No
SERPINH1,RFP,9410.432453418207,13.200045307729196,470,No
